deal_id,company_name,region,industry,lead_source,sales_rep,stage,amount_usd,created_date,close_date,is_won,sales_cycle_days
D02224,Lumina Technologies,South,Education,Website,Ananya Rao,Qualification,4100.0,2026-04-24,,False,
D02225,Unity Enterprises,North,Manufacturing,Cold Call,Rohit Verma,Qualification,12100.0,2024-03-20,,False,
D02226,Ironclad Industries,West,Healthcare,Social Media,Arjun Mehta,Proposal,24600.0,2025-05-17,,False,
D02227,Orbit Solutions,North,Manufacturing,Website,Arjun Mehta,Qualification,28700.0,2025-02-23,,False,
D02228,Zenith Technologies,West,Education,Cold Call,Ananya Rao,Closed Lost,5000.0,2024-08-14,2024-11-05,False,83.0
D02229,Vertex Technologies,North,Retail,Cold Call,Ananya Rao,Proposal,6200.0,2025-05-15,,False,
D02230,Bright Solutions,Central,Finance,Cold Call,Sneha Iyer,Qualification,23900.0,2026-06-11,,False,
D02231,Crest Systems,West,Healthcare,Website,Rohit Verma,Negotiation,13700.0,2025-12-11,,False,
D02232,Bright Solutions,East,Manufacturing,Cold Call,Vikram Shah,Negotiation,29300.0,2026-01-31,,False,
D02233,Nexus Industries,West,Healthcare,Website,Vikram Shah,Proposal,22700.0,2024-05-30,,False,
D02234,Global Industries,South,Manufacturing,Referral,Karan Malhotra,Proposal,39100.0,2025-06-27,,False,
D02235,Kinetic Group,West,Manufacturing,Trade Show,Ananya Rao,Negotiation,38200.0,2024-11-19,,False,
D02236,Pioneer Group,South,It Services,Referral,Rohit Verma,Negotiation,28600.0,2025-12-04,,False,
D02237,Alpha Enterprises,North,Manufacturing,Social Media,Karan Malhotra,Qualification,27500.0,2025-06-03,,False,
D02238,Jupiter Solutions,South,Education,Social Media,Rohit Verma,Negotiation,3300.0,2025-03-13,,False,
D02239,Crest Industries,East,It Services,Referral,Rohit Verma,Qualification,14100.0,2024-12-25,,False,
D02240,Zenith Systems,East,Education,Trade Show,Vikram Shah,Proposal,6600.0,2026-04-17,,False,
D02241,Vertex Industries,North,It Services,Referral,Rohit Verma,Closed Won,18500.0,2025-10-27,2025-12-28,True,62.0
D02242,Vertex Systems,West,Finance,Partner,Priya Nair,Negotiation,22200.0,2026-02-02,,False,
D02243,Kinetic Enterprises,South,Manufacturing,Referral,Kavya Reddy,Proposal,19400.0,2026-02-03,,False,
D02244,Jupiter Technologies,North,Healthcare,Referral,Karan Malhotra,Prospecting,13600.0,2025-07-12,,False,
D02245,Pioneer Systems,South,Finance,Partner,Vikram Shah,Qualification,38900.0,2024-08-30,,False,
D02246,Ironclad Solutions,Central,Retail,Social Media,Kavya Reddy,Closed Won,7500.0,2025-09-12,2025-12-17,True,96.0
D02247,Bright Group,North,Finance,Referral,Priya Nair,Qualification,33500.0,2024-03-17,,False,
D02248,Titan Corp,East,Education,Cold Call,Vikram Shah,Closed Lost,3700.0,2025-01-28,2025-03-31,False,62.0
D02249,Falcon Systems,South,It Services,Social Media,Arjun Mehta,Closed Won,16100.0,2024-01-23,2024-02-04,True,12.0
D02250,Global Solutions,West,Finance,Referral,Vikram Shah,Closed Lost,25000.0,2024-03-21,2024-04-06,False,16.0
D02251,Delta Corp,East,Retail,Website,Rohit Verma,Proposal,7300.0,2024-04-27,,False,
D02252,Summit Solutions,West,It Services,Website,Priya Nair,Proposal,15200.0,2024-11-11,,False,
D02253,Quantum Corp,North,Retail,Website,Priya Nair,Closed Lost,8100.0,2025-07-23,2025-09-20,False,59.0
D02254,Bright Technologies,Central,It Services,Trade Show,Karan Malhotra,Qualification,10700.0,2024-10-31,,False,
D02255,Delta Solutions,West,Manufacturing,Trade Show,Kavya Reddy,Prospecting,21000.0,2025-02-08,,False,
D02256,Everest Systems,North,Retail,Cold Call,Kavya Reddy,Closed Won,9800.0,2025-07-27,2025-09-06,True,41.0
D02257,Quantum Group,Central,Education,Social Media,Ananya Rao,Prospecting,7700.0,2025-06-09,,False,
D02258,Nexus Systems,North,Retail,Referral,Ananya Rao,Proposal,6300.0,2024-08-28,,False,
D02259,Quantum Group,Central,Education,Referral,Vikram Shah,Proposal,8000.0,2025-09-06,,False,
D02260,Orbit Group,Central,Healthcare,Trade Show,Kavya Reddy,Qualification,23100.0,2024-02-27,,False,
D02261,Kinetic Industries,North,It Services,Cold Call,Rohit Verma,Qualification,15600.0,2025-10-01,,False,
D02262,Global Technologies,West,Manufacturing,Social Media,Vikram Shah,Qualification,36100.0,2026-06-17,,False,
D02263,Horizon Systems,North,It Services,Trade Show,Priya Nair,Prospecting,11400.0,2024-04-05,,False,
D02264,Horizon Group,Central,It Services,Partner,Sneha Iyer,Proposal,2700.0,2024-12-19,,False,
D02265,Unity Systems,Central,Finance,Cold Call,Kavya Reddy,Qualification,21300.0,2026-05-06,,False,
D02266,Global Enterprises,South,Healthcare,Social Media,Vikram Shah,Closed Lost,19200.0,2025-12-01,2026-01-22,False,52.0
D02267,Zenith Solutions,East,Healthcare,Referral,Kavya Reddy,Qualification,14100.0,2025-02-03,,False,
D02268,Crest Corp,South,Healthcare,Cold Call,Rohit Verma,Negotiation,29700.0,2024-08-23,,False,
D02269,Zenith Solutions,North,It Services,Social Media,Kavya Reddy,Qualification,6200.0,2026-06-16,,False,
D02270,Global Corp,Central,Manufacturing,Cold Call,Sneha Iyer,Qualification,11100.0,2026-06-08,,False,
D02271,Summit Systems,West,Manufacturing,Website,Ananya Rao,Proposal,22800.0,2025-08-02,,False,
D02272,Lumina Group,South,It Services,Website,Vikram Shah,Closed Won,16300.0,2024-08-26,2024-09-21,True,26.0
D02273,Zenith Solutions,West,Healthcare,Partner,Vikram Shah,Proposal,16800.0,2025-11-29,,False,
D02274,Falcon Solutions,East,Finance,Cold Call,Karan Malhotra,Closed Won,14400.0,2026-01-17,2026-03-13,True,55.0
D02275,Zenith Corp,West,Healthcare,Website,Sneha Iyer,Proposal,20000.0,2024-03-28,,False,
D02276,Pioneer Corp,West,Manufacturing,Referral,Ananya Rao,Qualification,17800.0,2024-01-10,,False,
D02277,Orbit Industries,South,Education,Partner,Vikram Shah,Prospecting,7200.0,2025-07-18,,False,
D02278,Jupiter Systems,North,It Services,Trade Show,Karan Malhotra,Prospecting,12900.0,2024-04-23,,False,
D02279,Alpha Corp,East,Manufacturing,Social Media,Karan Malhotra,Qualification,28000.0,2025-03-11,,False,
D02280,Alpha Systems,North,Education,Cold Call,Ananya Rao,Closed Lost,5200.0,2026-03-12,2026-06-30,False,110.0
D02281,Vertex Corp,West,It Services,Trade Show,Priya Nair,Negotiation,11100.0,2025-08-08,,False,
D02282,Everest Enterprises,South,Finance,Partner,Rohit Verma,Closed Won,17500.0,2026-02-23,2026-03-22,True,27.0
D02283,Kinetic Enterprises,South,It Services,Social Media,Ananya Rao,Qualification,22600.0,2024-02-16,,False,
D02284,Everest Systems,East,Finance,Referral,Ananya Rao,Proposal,29200.0,2024-09-30,,False,
D02285,Summit Enterprises,Central,Education,Trade Show,Karan Malhotra,Qualification,8000.0,2025-10-23,,False,
D02286,Ironclad Technologies,South,Retail,Social Media,Arjun Mehta,Qualification,8400.0,2025-11-11,,False,
D02287,Jupiter Systems,Central,Retail,Partner,Ananya Rao,Proposal,10300.0,2024-12-17,,False,
D02288,Nexus Corp,West,Healthcare,Website,Sneha Iyer,Closed Lost,15100.0,2025-07-13,2025-08-30,False,48.0
D02289,Titan Technologies,North,Healthcare,Partner,Sneha Iyer,Prospecting,25000.0,2024-12-05,,False,
D02290,Meridian Corp,North,Manufacturing,Partner,Vikram Shah,Closed Won,28800.0,2024-05-12,2024-05-21,True,9.0
D02291,Pioneer Group,Central,Retail,Cold Call,Sneha Iyer,Closed Won,10600.0,2024-12-05,2024-12-30,True,25.0
D02292,Horizon Solutions,South,Manufacturing,Website,Kavya Reddy,Qualification,25000.0,2024-04-01,,False,
D02293,Kinetic Technologies,North,Retail,Partner,Kavya Reddy,Prospecting,15100.0,2026-03-07,,False,
D02294,Kinetic Solutions,South,It Services,Referral,Priya Nair,Closed Won,16400.0,2025-02-26,2025-04-18,True,51.0
D02295,Crest Group,East,It Services,Partner,Vikram Shah,Negotiation,15900.0,2024-09-12,,False,
D02296,Kinetic Group,South,Healthcare,Trade Show,Kavya Reddy,Closed Lost,27200.0,2024-05-13,2024-05-26,False,13.0
D02297,Vertex Corp,North,Finance,Website,Rohit Verma,Proposal,25500.0,2024-07-09,,False,
D02298,Falcon Group,Central,Finance,Social Media,Priya Nair,Qualification,28200.0,2026-05-22,,False,
D02299,Falcon Corp,Central,Healthcare,Website,Sneha Iyer,Closed Won,18100.0,2026-03-10,2026-03-30,True,20.0
D02300,Meridian Corp,East,Manufacturing,Cold Call,Karan Malhotra,Qualification,13200.0,2024-10-13,,False,
D02301,Jupiter Group,North,Manufacturing,Partner,Rohit Verma,Negotiation,26000.0,2026-03-05,,False,
D02302,Global Group,East,Healthcare,Partner,Kavya Reddy,Closed Lost,21700.0,2026-05-05,2026-06-23,False,49.0
D02303,Summit Enterprises,Central,Finance,Referral,Priya Nair,Qualification,29100.0,2025-03-30,,False,
D02304,Vertex Solutions,West,Healthcare,Cold Call,Karan Malhotra,Closed Won,33400.0,2025-10-20,2025-11-16,True,27.0
D02305,Global Enterprises,Central,Retail,Cold Call,Rohit Verma,Qualification,7100.0,2025-11-19,,False,
D02306,Radiant Solutions,West,Manufacturing,Website,Kavya Reddy,Qualification,14100.0,2025-01-24,,False,
D02307,Vertex Systems,Central,It Services,Trade Show,Priya Nair,Qualification,23600.0,2025-01-14,,False,
D02308,Global Systems,Central,Education,Website,Rohit Verma,Closed Won,3800.0,2024-09-13,2024-09-26,True,13.0
D02309,Falcon Systems,West,It Services,Trade Show,Ananya Rao,Closed Won,13100.0,2025-06-26,2025-09-23,True,89.0
D02310,Horizon Enterprises,East,Manufacturing,Partner,Priya Nair,Prospecting,28300.0,2024-12-22,,False,
D02311,Global Solutions,Central,Education,Website,Arjun Mehta,Closed Won,10100.0,2024-04-16,2024-06-06,True,51.0
D02312,Bright Systems,East,Finance,Trade Show,Priya Nair,Negotiation,34300.0,2025-09-02,,False,
D02313,Ironclad Solutions,South,Healthcare,Partner,Priya Nair,Qualification,9200.0,2025-06-09,,False,
D02314,Jupiter Group,North,It Services,Trade Show,Rohit Verma,Proposal,21600.0,2025-08-30,,False,
D02315,Pioneer Group,North,Education,Trade Show,Priya Nair,Qualification,7400.0,2024-01-03,,False,
D02316,Orbit Systems,South,Manufacturing,Social Media,Karan Malhotra,Proposal,22100.0,2024-11-03,,False,
D02317,Titan Corp,North,It Services,Social Media,Kavya Reddy,Proposal,12600.0,2024-12-26,,False,
D02318,Horizon Corp,East,It Services,Cold Call,Kavya Reddy,Proposal,20200.0,2025-08-18,,False,
D02319,Everest Technologies,West,Finance,Trade Show,Kavya Reddy,Qualification,11800.0,2024-11-01,,False,
D02320,Jupiter Enterprises,West,Manufacturing,Trade Show,Rohit Verma,Closed Won,15800.0,2024-12-17,2025-01-18,True,32.0
D02321,Falcon Enterprises,South,Healthcare,Social Media,Ananya Rao,Prospecting,27900.0,2024-04-03,,False,
D02322,Lumina Systems,North,Education,Website,Vikram Shah,Proposal,7100.0,2025-06-02,,False,
D02323,Kinetic Enterprises,Central,Manufacturing,Partner,Priya Nair,Negotiation,25000.0,2025-01-05,,False,
D02324,Jupiter Technologies,North,Healthcare,Referral,Karan Malhotra,Proposal,14400.0,2024-11-06,,False,
D02325,Everest Industries,Central,It Services,Social Media,Arjun Mehta,Qualification,19700.0,2025-05-14,,False,
D02326,Lumina Technologies,West,Finance,Social Media,Ananya Rao,Closed Won,41600.0,2025-11-08,2026-02-03,True,87.0
D02327,Pioneer Group,West,Manufacturing,Partner,Rohit Verma,Negotiation,39200.0,2026-01-20,,False,
D02328,Everest Corp,South,Finance,Cold Call,Ananya Rao,Proposal,28900.0,2025-08-15,,False,
D02329,Quantum Technologies,East,It Services,Partner,Vikram Shah,Prospecting,25100.0,2026-03-20,,False,
D02330,Bright Industries,West,Education,Social Media,Vikram Shah,Closed Won,2800.0,2024-10-16,2024-11-10,True,25.0
D02331,Zenith Corp,Central,Education,Referral,Karan Malhotra,Prospecting,6300.0,2024-11-04,,False,
D02332,Bright Systems,North,Healthcare,Trade Show,Rohit Verma,Proposal,13800.0,2024-07-12,,False,
D02333,Pioneer Corp,West,It Services,Cold Call,Sneha Iyer,Closed Won,4300.0,2025-04-24,2025-06-28,True,65.0
D02334,Zenith Solutions,East,It Services,Social Media,Rohit Verma,Proposal,19200.0,2024-06-25,,False,
D02335,Pioneer Technologies,North,It Services,Trade Show,Vikram Shah,Prospecting,21700.0,2025-12-01,,False,
D02336,Ironclad Technologies,South,Healthcare,Cold Call,Kavya Reddy,Qualification,18400.0,2026-02-14,,False,
D02337,Radiant Technologies,West,It Services,Referral,Vikram Shah,Closed Lost,14600.0,2025-03-14,2025-05-16,False,63.0
D02338,Everest Solutions,South,Retail,Partner,Rohit Verma,Proposal,8700.0,2025-03-14,,False,
D02339,Ironclad Systems,East,Retail,Referral,Rohit Verma,Closed Lost,6400.0,2026-02-25,2026-03-01,False,4.0
D02340,Horizon Solutions,Central,Finance,Trade Show,Ananya Rao,Closed Won,52700.0,2024-03-22,2024-04-20,True,29.0
D02341,Unity Enterprises,North,Finance,Website,Karan Malhotra,Proposal,41600.0,2025-01-09,,False,
D02342,Horizon Systems,North,It Services,Trade Show,Priya Nair,Qualification,6800.0,2024-02-20,,False,
D02343,Horizon Technologies,Central,Healthcare,Website,Priya Nair,Closed Lost,17100.0,2024-11-26,2025-01-01,False,36.0
D02344,Orbit Group,West,Finance,Partner,Arjun Mehta,Qualification,33900.0,2024-09-15,,False,
D02345,Pioneer Corp,North,Healthcare,Referral,Rohit Verma,Qualification,22600.0,2025-06-29,,False,
D02346,Quantum Solutions,East,Healthcare,Social Media,Sneha Iyer,Closed Won,32900.0,2025-06-28,2025-07-01,True,3.0
D02347,Nexus Enterprises,West,It Services,Website,Vikram Shah,Closed Won,7600.0,2026-04-05,2026-05-24,True,49.0
D02348,Radiant Enterprises,West,Education,Partner,Vikram Shah,Qualification,4300.0,2024-09-28,,False,
D02349,Titan Solutions,West,Education,Referral,Vikram Shah,Proposal,5800.0,2024-12-10,,False,
D02350,Unity Systems,South,Retail,Cold Call,Vikram Shah,Qualification,15100.0,2024-03-11,,False,
D02351,Horizon Systems,North,Education,Trade Show,Ananya Rao,Proposal,6300.0,2025-07-25,,False,
D02352,Meridian Corp,Central,Education,Cold Call,Karan Malhotra,Closed Won,7200.0,2025-04-07,2025-05-13,True,36.0
D02353,Everest Enterprises,Central,Finance,Website,Ananya Rao,Negotiation,19100.0,2026-03-04,,False,
D02354,Kinetic Solutions,Central,Manufacturing,Partner,Rohit Verma,Proposal,22900.0,2024-05-13,,False,
D02355,Jupiter Enterprises,East,It Services,Website,Karan Malhotra,Qualification,15400.0,2024-05-28,,False,
D02356,Ironclad Solutions,West,Retail,Cold Call,Kavya Reddy,Negotiation,10200.0,2025-03-11,,False,
D02357,Nexus Solutions,East,Manufacturing,Trade Show,Vikram Shah,Closed Lost,26600.0,2025-09-03,2025-10-13,False,40.0
D02358,Everest Enterprises,South,Retail,Partner,Kavya Reddy,Closed Won,9500.0,2024-07-20,2024-08-30,True,41.0
D02359,Meridian Industries,East,Retail,Social Media,Karan Malhotra,Negotiation,6000.0,2025-01-08,,False,
D02360,Delta Enterprises,North,It Services,Trade Show,Vikram Shah,Negotiation,19200.0,2025-08-07,,False,
D02361,Lumina Industries,Central,Manufacturing,Referral,Vikram Shah,Closed Won,27900.0,2025-10-23,2025-11-25,True,33.0
D02362,Horizon Group,West,Healthcare,Partner,Priya Nair,Proposal,13100.0,2025-07-22,,False,
D02363,Jupiter Technologies,Central,Education,Social Media,Arjun Mehta,Negotiation,9200.0,2025-08-15,,False,
D02364,Zenith Technologies,East,Retail,Trade Show,Rohit Verma,Closed Won,7900.0,2026-03-26,2026-05-06,True,41.0
D02365,Lumina Solutions,Central,Finance,Referral,Priya Nair,Closed Won,50200.0,2024-02-27,2024-04-06,True,39.0
D02366,Pioneer Corp,South,Healthcare,Social Media,Sneha Iyer,Proposal,11500.0,2024-05-17,,False,
D02367,Alpha Solutions,North,Education,Referral,Ananya Rao,Closed Won,4800.0,2025-06-02,2025-08-22,True,81.0
D02368,Unity Technologies,North,Retail,Referral,Kavya Reddy,Proposal,7600.0,2024-09-22,,False,
D02369,Jupiter Enterprises,Central,Retail,Trade Show,Karan Malhotra,Proposal,9700.0,2026-02-23,,False,
D02370,Crest Solutions,West,Finance,Social Media,Priya Nair,Negotiation,43200.0,2025-03-11,,False,
D02371,Meridian Enterprises,East,Manufacturing,Website,Priya Nair,Proposal,33200.0,2024-11-21,,False,
D02372,Pioneer Industries,North,Finance,Trade Show,Sneha Iyer,Closed Lost,33500.0,2026-01-20,2026-02-21,False,32.0
D02373,Jupiter Corp,West,Manufacturing,Website,Rohit Verma,Closed Lost,20700.0,2024-08-18,2024-11-07,False,81.0
D02374,Radiant Systems,Central,Retail,Partner,Arjun Mehta,Qualification,12600.0,2025-03-31,,False,
D02375,Kinetic Solutions,West,It Services,Cold Call,Sneha Iyer,Closed Won,21600.0,2025-10-08,2025-11-19,True,42.0
D02376,Alpha Enterprises,Central,Finance,Trade Show,Arjun Mehta,Closed Lost,23000.0,2024-11-17,2024-12-08,False,21.0
D02377,Orbit Industries,North,Finance,Website,Priya Nair,Negotiation,20300.0,2024-03-15,,False,
D02378,Radiant Corp,West,It Services,Social Media,Ananya Rao,Closed Won,20700.0,2025-11-24,2026-03-11,True,107.0
D02379,Nexus Corp,West,It Services,Partner,Sneha Iyer,Proposal,20700.0,2025-03-07,,False,
D02380,Vertex Enterprises,North,Healthcare,Website,Kavya Reddy,Prospecting,26000.0,2026-06-21,,False,
D02381,Global Systems,East,Education,Trade Show,Arjun Mehta,Closed Won,5500.0,2024-09-24,2024-11-16,True,53.0
D02382,Falcon Industries,West,Finance,Website,Kavya Reddy,Closed Won,8300.0,2024-02-06,2024-03-26,True,49.0
D02383,Summit Enterprises,North,Retail,Referral,Priya Nair,Prospecting,10900.0,2024-01-25,,False,
D02384,Pioneer Corp,East,It Services,Website,Sneha Iyer,Qualification,12900.0,2025-03-11,,False,
D02385,Unity Group,North,Healthcare,Trade Show,Sneha Iyer,Closed Won,25800.0,2024-10-18,2024-12-07,True,50.0
D02386,Jupiter Industries,South,Education,Social Media,Vikram Shah,Qualification,4300.0,2024-06-23,,False,
D02387,Vertex Technologies,South,Finance,Website,Vikram Shah,Negotiation,29100.0,2024-10-22,,False,
D02388,Delta Industries,North,Retail,Trade Show,Arjun Mehta,Prospecting,9200.0,2026-05-28,,False,
D02389,Vertex Technologies,East,Retail,Website,Priya Nair,Closed Won,4400.0,2024-06-17,2024-08-17,True,61.0
D02390,Kinetic Corp,West,Finance,Referral,Arjun Mehta,Closed Lost,12300.0,2024-12-02,2024-12-17,False,15.0
D02391,Radiant Corp,North,Finance,Trade Show,Vikram Shah,Prospecting,29100.0,2024-12-01,,False,
D02392,Quantum Industries,East,It Services,Trade Show,Ananya Rao,Prospecting,16400.0,2025-04-21,,False,
D02393,Nexus Corp,South,Finance,Trade Show,Karan Malhotra,Proposal,20900.0,2026-01-25,,False,
D02394,Lumina Group,South,Healthcare,Cold Call,Sneha Iyer,Closed Lost,22900.0,2024-06-28,2024-10-01,False,95.0
D02395,Global Industries,East,Manufacturing,Partner,Rohit Verma,Qualification,28400.0,2026-03-07,,False,
D02396,Everest Group,South,Finance,Website,Rohit Verma,Closed Lost,18900.0,2025-10-03,2025-12-10,False,68.0
D02397,Kinetic Solutions,East,Manufacturing,Trade Show,Arjun Mehta,Closed Won,31700.0,2024-06-13,2024-08-12,True,60.0
D02398,Vertex Enterprises,South,Retail,Referral,Kavya Reddy,Closed Won,4700.0,2024-05-30,2024-08-21,True,83.0
D02399,Meridian Corp,South,Healthcare,Social Media,Rohit Verma,Negotiation,10500.0,2024-06-10,,False,
D02400,Global Enterprises,South,Finance,Partner,Arjun Mehta,Negotiation,10100.0,2026-06-08,,False,
D02401,Horizon Industries,Central,Education,Trade Show,Rohit Verma,Qualification,7500.0,2025-05-07,,False,
D02402,Quantum Group,North,Healthcare,Website,Ananya Rao,Closed Lost,27000.0,2025-08-30,2025-09-02,False,3.0
D02403,Horizon Solutions,North,Finance,Referral,Vikram Shah,Negotiation,23000.0,2025-05-17,,False,
D02404,Pioneer Industries,East,Education,Cold Call,Ananya Rao,Negotiation,7800.0,2025-01-15,,False,
D02405,Falcon Technologies,Central,Manufacturing,Partner,Priya Nair,Closed Won,9100.0,2024-08-09,2024-10-17,True,69.0
D02406,Alpha Technologies,South,Manufacturing,Trade Show,Sneha Iyer,Proposal,16300.0,2024-01-13,,False,
D02407,Unity Systems,West,Retail,Website,Ananya Rao,Negotiation,5200.0,2024-07-12,,False,
D02408,Unity Solutions,West,Education,Website,Ananya Rao,Proposal,4300.0,2024-04-22,,False,
D02409,Zenith Systems,North,Healthcare,Partner,Karan Malhotra,Prospecting,8400.0,2024-06-03,,False,
D02410,Titan Systems,South,Healthcare,Partner,Ananya Rao,Qualification,19200.0,2024-09-05,,False,
D02411,Summit Group,East,Finance,Trade Show,Ananya Rao,Qualification,38600.0,2024-08-17,,False,
D02412,Meridian Systems,Central,Retail,Partner,Karan Malhotra,Closed Won,12700.0,2025-06-06,2025-07-07,True,31.0
D02413,Zenith Industries,Central,Healthcare,Website,Rohit Verma,Proposal,30100.0,2025-05-02,,False,
D02414,Unity Technologies,East,Education,Social Media,Priya Nair,Closed Lost,5100.0,2025-01-26,2025-02-16,False,21.0
D02415,Bright Group,West,Retail,Cold Call,Karan Malhotra,Closed Won,8200.0,2024-04-03,2024-06-11,True,69.0
D02416,Global Enterprises,Central,Healthcare,Cold Call,Rohit Verma,Qualification,22100.0,2024-03-23,,False,
D02417,Kinetic Technologies,West,It Services,Website,Vikram Shah,Negotiation,17700.0,2025-05-21,,False,
D02418,Alpha Solutions,West,Finance,Social Media,Vikram Shah,Proposal,34900.0,2024-01-22,,False,
D02419,Vertex Systems,West,It Services,Trade Show,Rohit Verma,Closed Lost,17000.0,2024-07-08,2024-08-14,False,37.0
D02420,Horizon Enterprises,West,Finance,Social Media,Priya Nair,Prospecting,25400.0,2026-03-02,,False,
D02421,Crest Solutions,East,It Services,Website,Vikram Shah,Proposal,10400.0,2026-01-28,,False,
D02422,Vertex Systems,West,Retail,Website,Sneha Iyer,Proposal,10100.0,2026-03-26,,False,
D02423,Radiant Enterprises,East,Finance,Website,Ananya Rao,Closed Won,43000.0,2024-08-31,2024-10-18,True,48.0
D02424,Crest Group,North,Education,Trade Show,Rohit Verma,Proposal,8900.0,2026-06-10,,False,
D02425,Ironclad Industries,West,Finance,Trade Show,Kavya Reddy,Closed Won,31700.0,2024-11-15,2024-12-10,True,25.0
D02426,Everest Solutions,Central,It Services,Referral,Rohit Verma,Proposal,10500.0,2025-01-01,,False,
D02427,Bright Group,East,Manufacturing,Website,Sneha Iyer,Qualification,38700.0,2025-01-14,,False,
D02428,Ironclad Technologies,North,Education,Social Media,Sneha Iyer,Closed Lost,2100.0,2025-05-01,2025-06-05,False,35.0
D02429,Radiant Solutions,South,Finance,Trade Show,Sneha Iyer,Negotiation,45500.0,2025-11-06,,False,
D02430,Horizon Corp,North,Manufacturing,Trade Show,Karan Malhotra,Closed Won,32900.0,2024-08-19,2024-09-09,True,21.0
D02431,Ironclad Enterprises,West,Finance,Partner,Sneha Iyer,Prospecting,47100.0,2024-10-20,,False,
D02432,Zenith Corp,East,Education,Partner,Sneha Iyer,Qualification,4000.0,2024-01-16,,False,
D02433,Crest Solutions,Central,Retail,Website,Ananya Rao,Qualification,5900.0,2026-01-29,,False,
D02434,Alpha Systems,Central,Education,Referral,Rohit Verma,Closed Won,6100.0,2024-12-06,2025-03-14,True,98.0
D02435,Delta Corp,West,Retail,Website,Kavya Reddy,Negotiation,9000.0,2025-12-08,,False,
D02436,Ironclad Systems,West,Education,Referral,Rohit Verma,Negotiation,3000.0,2024-09-04,,False,
D02437,Crest Technologies,North,Healthcare,Partner,Ananya Rao,Closed Lost,28400.0,2024-09-30,2024-12-16,False,77.0
D02438,Zenith Enterprises,East,Education,Partner,Ananya Rao,Qualification,3300.0,2024-12-18,,False,
D02439,Delta Group,East,Manufacturing,Trade Show,Rohit Verma,Negotiation,23900.0,2025-07-16,,False,
D02440,Lumina Industries,East,It Services,Website,Sneha Iyer,Proposal,13400.0,2025-09-08,,False,
D02441,Ironclad Group,South,Manufacturing,Social Media,Karan Malhotra,Qualification,35300.0,2026-02-05,,False,
D02442,Summit Technologies,Central,Education,Cold Call,Ananya Rao,Prospecting,2200.0,2024-11-05,,False,
D02443,Everest Enterprises,South,Finance,Website,Kavya Reddy,Closed Won,33400.0,2025-12-04,2026-01-06,True,33.0
D02444,Bright Technologies,West,Retail,Trade Show,Sneha Iyer,Closed Won,10800.0,2025-07-29,2025-08-16,True,18.0
D02445,Alpha Solutions,North,Finance,Social Media,Vikram Shah,Negotiation,21500.0,2025-03-18,,False,
D02446,Delta Systems,East,Education,Cold Call,Ananya Rao,Prospecting,6700.0,2024-11-06,,False,
D02447,Everest Solutions,South,It Services,Website,Priya Nair,Closed Won,8100.0,2024-12-02,2025-02-07,True,67.0
D02448,Orbit Solutions,Central,Healthcare,Trade Show,Vikram Shah,Closed Lost,15900.0,2024-07-17,2024-08-02,False,16.0
D02449,Vertex Group,Central,Education,Partner,Arjun Mehta,Qualification,8700.0,2026-06-22,,False,
D02450,Jupiter Solutions,East,Education,Referral,Kavya Reddy,Negotiation,8900.0,2024-11-24,,False,
D02451,Crest Technologies,East,Manufacturing,Social Media,Ananya Rao,Proposal,23300.0,2024-09-13,,False,
D02452,Global Industries,North,Finance,Social Media,Vikram Shah,Negotiation,31800.0,2024-01-17,,False,
D02453,Titan Group,East,Retail,Referral,Arjun Mehta,Prospecting,4000.0,2026-06-10,,False,
D02454,Vertex Technologies,South,Manufacturing,Referral,Sneha Iyer,Negotiation,17800.0,2024-12-16,,False,
D02455,Radiant Technologies,South,Retail,Cold Call,Sneha Iyer,Qualification,5300.0,2026-01-28,,False,
D02456,Quantum Group,West,Finance,Partner,Sneha Iyer,Qualification,35900.0,2024-12-23,,False,
D02457,Unity Technologies,West,Manufacturing,Trade Show,Rohit Verma,Negotiation,41400.0,2025-10-16,,False,
D02458,Vertex Enterprises,East,Manufacturing,Cold Call,Vikram Shah,Proposal,28300.0,2024-05-24,,False,
D02459,Kinetic Technologies,North,Finance,Social Media,Sneha Iyer,Closed Won,42900.0,2024-02-14,2024-03-13,True,28.0
D02460,Global Enterprises,East,Manufacturing,Cold Call,Sneha Iyer,Qualification,44200.0,2025-02-09,,False,
D02461,Alpha Enterprises,Central,Education,Website,Sneha Iyer,Prospecting,5000.0,2026-03-06,,False,
D02462,Meridian Enterprises,West,Retail,Website,Sneha Iyer,Negotiation,7500.0,2024-02-09,,False,
D02463,Orbit Technologies,North,It Services,Referral,Vikram Shah,Qualification,17400.0,2025-09-25,,False,
D02464,Orbit Group,West,Manufacturing,Referral,Ananya Rao,Qualification,20000.0,2025-03-03,,False,
D02465,Vertex Corp,East,Manufacturing,Referral,Sneha Iyer,Prospecting,26700.0,2025-05-19,,False,
D02466,Alpha Enterprises,Central,Healthcare,Social Media,Vikram Shah,Prospecting,31600.0,2026-05-17,,False,
D02467,Jupiter Solutions,East,Retail,Trade Show,Rohit Verma,Prospecting,9100.0,2024-06-24,,False,
D02468,Summit Technologies,West,Healthcare,Website,Rohit Verma,Proposal,8300.0,2026-01-19,,False,
D02469,Delta Technologies,West,Manufacturing,Trade Show,Priya Nair,Qualification,35400.0,2024-06-19,,False,
D02470,Lumina Systems,South,Education,Partner,Karan Malhotra,Closed Won,4700.0,2025-08-30,2025-09-28,True,29.0
